Expense_ID,Category,Amount,Date,Description
1926,Employee Salaries and Benefits,376199.8,2023-09-16,Away health or theory cause marriage.
1927,Vehicle Procurement,474647.87,2023-08-19,Evidence contain family green young present happy.
1928,Facility Maintenance and Utilities,233255.37,2023-04-05,Course hold similar threat poor any.
1929,Manufacturing and Production,242895.3,2023-06-05,Number sit still sit focus skin.
1930,Technology and IT Infrastructure,5245.5,2023-12-16,Know why set.
1931,Facility Maintenance and Utilities,140402.3,2023-09-08,Begin magazine company case interview training.
1932,Legal and Compliance,15073.18,2023-11-09,Work deep until building.
1933,Research and Development,204057.89,2023-10-12,Himself worry choice according positive four management.
1934,Facility Maintenance and Utilities,114930.46,2023-10-31,Religious inside instead mouth green.
1935,Vehicle Procurement,182464.73,2023-12-20,Research executive decision against.
1936,Legal and Compliance,480797.21,2023-02-12,Wide over operation garden partner.
1937,Legal and Compliance,346403.03,2023-08-25,Relationship every century modern.
1938,Vehicle Procurement,107326.48,2023-10-10,Idea check hold now hotel.
1939,Marketing and Advertising,306816.09,2023-09-28,House choose set represent civil political.
1940,Parts and Inventory,301143.16,2023-04-06,Home become because forward add.
1941,Technology and IT Infrastructure,370370.0,2023-12-08,Despite black son point read the edge hospital.
1942,Research and Development,435006.05,2023-02-19,Foot student up American explain.
1943,Marketing and Advertising,442367.6,2023-12-13,Common fight success.
1944,Technology and IT Infrastructure,377027.16,2023-05-03,Feel sister way reflect.
1945,Technology and IT Infrastructure,115096.76,2023-10-08,Else meeting move type almost stage knowledge.
1946,Legal and Compliance,9500.4,2023-07-23,Past ago medical whatever evidence test believe.
1947,Technology and IT Infrastructure,324003.52,2023-08-18,Foot science system professor poor edge.
1948,Employee Salaries and Benefits,50575.62,2023-10-07,Concern huge effect them form home.
1949,Facility Maintenance and Utilities,94882.52,2023-04-07,Really network must fear.
1950,Research and Development,63511.1,2023-07-23,Despite direction once and.
1951,Parts and Inventory,381011.63,2023-10-19,Sort after become car human.
1952,Manufacturing and Production,244522.2,2023-03-21,Risk last see wear.
1953,Vehicle Procurement,184360.14,2023-10-16,Information marriage manager college sure Mrs never.
1954,Logistics and Transportation,459573.58,2023-01-20,Black morning raise newspaper close each game.
1955,Technology and IT Infrastructure,21041.44,2023-04-30,Ability director culture account method finish.
1956,Parts and Inventory,304421.34,2023-01-08,Language of opportunity opportunity.
1957,Parts and Inventory,493714.77,2023-07-19,Since situation of person adult ok tonight.
1958,Vehicle Procurement,285368.64,2023-07-12,Hot large party move different.
1959,Manufacturing and Production,339364.01,2023-01-24,Upon allow happy beautiful effect deep idea.
1960,Vehicle Procurement,10008.86,2023-07-12,Offer baby end.
1961,Manufacturing and Production,21347.37,2023-05-24,Training door owner participant one during industry.
1962,Technology and IT Infrastructure,456890.47,2023-07-05,If democratic form how recently.
1963,Employee Salaries and Benefits,208341.04,2023-02-08,Standard represent choice one.
1964,Manufacturing and Production,44602.8,2023-08-24,Machine big choice factor sort.
1965,Research and Development,268213.83,2023-02-26,Poor look employee seat phone.
1966,Vehicle Procurement,375011.75,2023-02-13,Management share majority room camera.
1967,Legal and Compliance,404344.16,2023-02-12,Challenge certain win woman return form.
1968,Technology and IT Infrastructure,227303.57,2023-10-19,Beautiful miss easy poor task.
1969,Employee Salaries and Benefits,279594.79,2023-06-10,Agent federal onto wind road Congress.
1970,Marketing and Advertising,78085.6,2023-12-18,Week language trade treatment argue lay well.
1971,Employee Salaries and Benefits,339943.39,2023-11-15,Fill bit training.
1972,Technology and IT Infrastructure,266639.48,2023-02-05,Carry history green say above.
1973,Marketing and Advertising,488965.23,2023-01-05,Example direction policy professor name one ball.
1974,Logistics and Transportation,330313.74,2023-06-08,Discover amount avoid television go somebody anything.
1975,Vehicle Procurement,126485.13,2023-05-10,Get total me wonder I.
1976,Marketing and Advertising,354914.45,2023-10-04,Huge instead recent during remain.
1977,Vehicle Procurement,338209.22,2023-08-28,Help father hold director idea receive.
1978,Parts and Inventory,227264.04,2023-03-04,Leader hear be light try table enough become.
1979,Legal and Compliance,347698.17,2023-05-31,Plan same build board.
1980,Legal and Compliance,249922.98,2023-11-11,Whether chair exactly involve since with idea result.
1981,Parts and Inventory,174225.0,2023-06-01,Material son personal TV eat yard way.
1982,Marketing and Advertising,111538.88,2023-08-13,Message its tree.
1983,Technology and IT Infrastructure,295553.98,2023-12-26,Follow blue together.
1984,Employee Salaries and Benefits,119318.05,2023-11-04,Agent use seem act surface music.
1985,Research and Development,268055.77,2023-09-25,Cause that before dark radio pretty.
1986,Logistics and Transportation,402211.57,2023-03-23,Run before letter mother guess.
1987,Vehicle Procurement,302760.6,2023-10-02,Smile employee rest worry while.
1988,Logistics and Transportation,428792.63,2023-11-19,Now data step consider image until its feel.
1989,Vehicle Procurement,407539.73,2023-09-04,Keep over might forward.
1990,Vehicle Procurement,440209.77,2023-10-03,Identify start local respond such.
1991,Technology and IT Infrastructure,33964.56,2023-01-11,Large speak TV recently.
1992,Facility Maintenance and Utilities,281048.64,2023-02-08,Lead success financial interest government organization sea.
1993,Research and Development,311205.75,2023-09-27,Attorney training effect thank address.
1994,Manufacturing and Production,248482.6,2023-04-20,Give over short many participant trip hear.
1995,Employee Salaries and Benefits,63109.14,2023-08-15,Themselves improve doctor likely.
1996,Logistics and Transportation,270998.06,2023-07-13,Society score common sit seven.
1997,Manufacturing and Production,485064.17,2023-11-17,Nearly serve detail only manager over prevent.
1998,Vehicle Procurement,448429.25,2023-05-20,Character smile forward itself base sister.
1999,Technology and IT Infrastructure,406887.93,2023-12-14,Read song bit course.
2000,Research and Development,301762.09,2023-10-16,Life history many hair.
