Expense_ID,Category,Amount,Date,Description
1797,Facility Maintenance and Utilities,350230.26,2023-02-09,Threat early scientist begin.
1798,Legal and Compliance,137941.97,2023-11-21,Conference step article enter eat something guy.
1799,Employee Salaries and Benefits,121062.68,2023-09-03,Work work window bank.
1800,Parts and Inventory,407545.32,2023-05-04,Perform success party within child.
1801,Marketing and Advertising,377044.87,2023-04-12,Energy language total here.
1802,Facility Maintenance and Utilities,207740.3,2023-09-22,Own face police network event why.
1803,Logistics and Transportation,489662.87,2023-03-29,Campaign than management change less image.
1804,Parts and Inventory,125838.38,2023-02-22,Method capital explain you night executive class letter.
1805,Research and Development,245213.17,2023-12-06,Story relationship administration nice carry community family.
1806,Facility Maintenance and Utilities,129438.36,2023-08-27,Late dark she notice listen music well.
1807,Parts and Inventory,237591.01,2023-06-19,Investment red now education suggest.
1808,Research and Development,238862.56,2023-03-10,Strategy truth notice green operation leave.
1809,Research and Development,38327.41,2023-12-20,Left either half former.
1810,Employee Salaries and Benefits,135622.79,2023-01-09,World outside floor course important.
1811,Research and Development,438856.09,2023-09-04,Production worry newspaper majority continue matter training.
1812,Facility Maintenance and Utilities,479184.01,2023-03-21,Hit thousand next least shoulder onto edge especially.
1813,Parts and Inventory,212638.62,2023-01-15,Threat state travel as step loss.
1814,Facility Maintenance and Utilities,259287.39,2023-12-05,Enter alone remember process former we dog enter.
1815,Facility Maintenance and Utilities,17906.41,2023-07-06,Ball yourself put girl during.
1816,Marketing and Advertising,233788.49,2023-11-28,Care decide single front.
1817,Technology and IT Infrastructure,183599.76,2023-03-06,Score opportunity political.
1818,Manufacturing and Production,131570.53,2023-01-15,Cover allow message another.
1819,Technology and IT Infrastructure,24115.29,2023-03-13,Call cold information agency always method everyone.
1820,Parts and Inventory,281303.8,2023-01-23,Even record specific large.
1821,Logistics and Transportation,474428.97,2023-06-20,Wall reveal recognize year suffer however.
1822,Legal and Compliance,51872.12,2023-04-29,School performance state air clear common.
1823,Logistics and Transportation,465227.94,2023-01-05,Reach our game.
1824,Parts and Inventory,379350.17,2023-08-18,Election teacher action idea eat manager.
1825,Parts and Inventory,290505.2,2023-11-01,Physical guess list heavy approach.
1826,Facility Maintenance and Utilities,361239.55,2023-08-30,Turn idea always teacher likely head.
1827,Facility Maintenance and Utilities,401795.61,2023-10-19,Reach training then stuff girl good.
1828,Technology and IT Infrastructure,409555.93,2023-03-15,Serious without southern second three.
1829,Legal and Compliance,376138.39,2023-04-05,Report well with fine wonder create conference.
1830,Manufacturing and Production,454733.02,2023-01-05,Both worry seven contain cause deal treat cold.
1831,Manufacturing and Production,7286.5,2023-06-14,Alone result figure.
1832,Logistics and Transportation,122410.05,2023-08-30,Generation million several everybody exactly.
1833,Employee Salaries and Benefits,239563.09,2023-08-21,President central kitchen may.
1834,Technology and IT Infrastructure,334671.89,2023-11-11,Try price alone seven just.
1835,Facility Maintenance and Utilities,171551.64,2023-03-06,Service throw century minute already speak point.
1836,Manufacturing and Production,402369.85,2023-04-10,Sure thought step strategy voice major.
1837,Parts and Inventory,174491.3,2023-04-06,Enter let adult people plan each state firm.
1838,Marketing and Advertising,295768.15,2023-12-13,Despite oil part miss boy beyond home.
1839,Legal and Compliance,222876.85,2023-05-01,On beautiful race picture out account.
1840,Marketing and Advertising,337956.33,2023-05-19,Too political question free.
1841,Manufacturing and Production,233296.43,2023-01-26,Middle kitchen political edge future discuss wonder allow.
1842,Research and Development,389929.01,2023-06-06,Model story music movement sit clearly.
1843,Parts and Inventory,265355.93,2023-06-04,Weight great visit including role responsibility.
1844,Manufacturing and Production,203570.82,2023-10-25,Sing task shoulder tell character across.
1845,Research and Development,365735.26,2023-06-21,Tend type now big social set run.
1846,Parts and Inventory,75755.64,2023-09-21,Why lead every pass war test either left.
1847,Logistics and Transportation,329125.6,2023-10-08,Food shake usually sometimes care.
1848,Legal and Compliance,377662.84,2023-04-28,Your when near sure.
1849,Vehicle Procurement,401111.45,2023-09-14,Wind building him main show.
1850,Marketing and Advertising,343890.61,2023-04-28,Look first research do matter.
1851,Employee Salaries and Benefits,151482.72,2023-06-24,Their rise focus computer.
1852,Logistics and Transportation,113450.58,2023-05-21,Mother family open movie.
1853,Technology and IT Infrastructure,16319.04,2023-01-09,Idea bad health box successful against.
1854,Manufacturing and Production,341553.53,2023-07-08,Forget movement he degree all late sport.
1855,Facility Maintenance and Utilities,392447.54,2023-06-18,Her again center arm situation.
1856,Manufacturing and Production,273272.94,2023-07-06,About different possible much short already.
1857,Parts and Inventory,439508.64,2023-11-22,Success military together plant ball.
1858,Marketing and Advertising,25729.85,2023-04-04,Road range movie type old.
1859,Vehicle Procurement,239499.23,2023-03-29,Structure institution everything trade phone all you.
1860,Employee Salaries and Benefits,175223.96,2023-10-13,So pretty six likely simply citizen lead.
1861,Research and Development,145902.67,2023-05-07,Wide factor father future positive star.
1862,Logistics and Transportation,268708.72,2023-07-19,Realize blood true none section either include.
1863,Marketing and Advertising,100075.7,2023-09-29,Baby stand again on street participant.
1864,Technology and IT Infrastructure,484681.6,2023-07-22,Similar short establish source open.
1865,Facility Maintenance and Utilities,36507.79,2023-06-06,These poor like onto sometimes today number defense.
1866,Logistics and Transportation,315586.48,2023-04-18,That key method Democrat day toward truth.
1867,Technology and IT Infrastructure,477822.05,2023-11-20,Seven author discuss apply.
1868,Research and Development,173319.46,2023-01-19,Sport might week history hair drug.
1869,Logistics and Transportation,291545.99,2023-10-11,Hair various indicate.
1870,Employee Salaries and Benefits,121834.88,2023-08-27,Ask from law debate election ask.
1871,Facility Maintenance and Utilities,313899.73,2023-04-16,Check ready bit center.
1872,Logistics and Transportation,338960.31,2023-03-08,Entire agree east.
1873,Manufacturing and Production,373968.22,2024-01-02,Nearly wide let play federal describe age.
1874,Technology and IT Infrastructure,304436.71,2023-07-05,Industry former work enter too sister.
1875,Marketing and Advertising,23576.39,2023-01-07,Fall none school by American term.
