Expense_ID,Category,Amount,Date,Description
665,Research and Development,262783.49,2023-12-03,Save those life wait meeting appear never.
666,Technology and IT Infrastructure,44442.86,2023-06-25,Spring policy none issue American majority pick.
667,Marketing and Advertising,120516.43,2023-03-17,Actually Mrs development.
668,Employee Salaries and Benefits,140879.4,2023-09-27,Form common experience analysis whom economic mean.
669,Technology and IT Infrastructure,269057.54,2023-03-23,Series others home show.
670,Vehicle Procurement,41971.3,2023-12-06,Sense follow part yeah station activity phone.
671,Vehicle Procurement,251601.85,2023-03-05,Federal possible inside follow technology.
672,Logistics and Transportation,91738.54,2023-12-09,Season standard return crime similar.
673,Technology and IT Infrastructure,331957.52,2023-03-27,Of how project local pressure decision.
674,Parts and Inventory,123799.14,2023-05-29,Draw reality continue writer site whole because process.
675,Vehicle Procurement,84698.4,2023-12-06,New answer fact car late reach.
676,Employee Salaries and Benefits,369698.24,2023-04-07,Concern whether music care part value over animal.
677,Facility Maintenance and Utilities,403191.14,2023-04-14,Dark claim hour together interest.
678,Vehicle Procurement,184288.45,2023-03-11,Section send fight eight institution baby.
679,Logistics and Transportation,374035.66,2023-03-21,Campaign difference young down others ground.
680,Manufacturing and Production,233681.56,2023-07-10,Produce community east director by young both.
681,Manufacturing and Production,318265.54,2023-06-04,Paper west before reality table fund our.
682,Technology and IT Infrastructure,369736.2,2023-04-26,Election me ground stuff not.
683,Vehicle Procurement,492924.52,2023-10-18,Near water miss.
684,Research and Development,314888.14,2023-02-16,Forward war single much.
685,Facility Maintenance and Utilities,120098.66,2023-08-27,Reveal former able audience.
686,Technology and IT Infrastructure,400574.11,2023-10-31,Anyone can various team within bank.
687,Research and Development,76713.09,2023-04-26,Camera cup keep night thus yet source.
688,Facility Maintenance and Utilities,49433.13,2023-12-13,Better child offer on.
689,Logistics and Transportation,139255.1,2023-06-14,While college former suddenly.
690,Vehicle Procurement,414552.03,2023-03-24,Population report summer meet difference.
691,Logistics and Transportation,268360.46,2023-12-10,Politics manager receive.
692,Marketing and Advertising,181665.5,2023-03-27,Friend point nature central beyond describe.
693,Parts and Inventory,208334.29,2023-05-09,Look should trial able size space.
694,Logistics and Transportation,421575.78,2023-04-29,Father bag spring beat animal.
695,Parts and Inventory,103414.95,2023-02-25,Employee house customer seek Mrs election.
696,Marketing and Advertising,274495.33,2023-03-12,Couple alone no.
697,Research and Development,32594.71,2023-12-07,Three culture project national.
698,Technology and IT Infrastructure,89507.23,2023-02-26,Could doctor between wrong.
699,Manufacturing and Production,164174.47,2023-03-14,Ability each exactly act cell stage it.
700,Vehicle Procurement,153536.45,2023-12-03,Statement last add official choose under air.
701,Marketing and Advertising,50782.73,2023-09-12,Be from ready sit red center.
702,Facility Maintenance and Utilities,469637.32,2023-07-20,Give light mission before part response.
703,Research and Development,28052.33,2023-02-08,There charge I likely sign lawyer.
704,Logistics and Transportation,498210.33,2023-07-19,Concern each market other environmental management adult young.
705,Manufacturing and Production,497604.19,2023-10-03,Risk little food trade this few.
706,Facility Maintenance and Utilities,203373.63,2023-09-25,Apply structure wall here across maintain attention.
707,Research and Development,52272.35,2023-10-28,Citizen still dog laugh cultural expert.
708,Facility Maintenance and Utilities,99334.55,2023-05-22,Great model common myself do.
709,Facility Maintenance and Utilities,84586.39,2023-05-07,Almost rate four walk civil look grow.
710,Manufacturing and Production,174088.83,2023-11-05,Customer size four administration chair line southern.
711,Manufacturing and Production,117164.3,2023-02-16,Argue perform operation want.
712,Manufacturing and Production,249265.61,2023-11-20,Last garden head worker.
713,Facility Maintenance and Utilities,214057.58,2023-04-09,Board establish bring dinner staff inside mouth respond.
714,Manufacturing and Production,468474.41,2023-11-19,To summer new control offer ahead.
715,Technology and IT Infrastructure,299394.48,2023-11-01,Manage also north top.
716,Vehicle Procurement,306006.22,2023-01-25,Already buy will.
717,Facility Maintenance and Utilities,210802.84,2023-04-27,Couple must fight model family north.
718,Technology and IT Infrastructure,128442.97,2023-05-11,Her charge miss activity second.
719,Facility Maintenance and Utilities,218519.99,2023-06-16,Claim writer live us reflect sort technology firm.
720,Logistics and Transportation,333183.73,2023-10-02,Oil American white.
721,Parts and Inventory,96113.87,2023-02-10,Physical enjoy allow relationship activity.
722,Marketing and Advertising,250789.88,2023-06-20,Meeting state set start performance government.
723,Parts and Inventory,165854.84,2023-05-22,Seem sea some.
724,Facility Maintenance and Utilities,241866.78,2023-07-25,Idea fine bill involve growth can close.
725,Employee Salaries and Benefits,371293.55,2023-09-24,Popular must such customer run quickly eye than.
726,Technology and IT Infrastructure,356038.48,2023-08-20,Ask pattern three sport listen.
727,Research and Development,270323.26,2023-09-01,Site number piece various window song very sport.
728,Logistics and Transportation,196141.99,2023-01-08,Ahead view stuff piece represent a arrive.
729,Logistics and Transportation,316968.21,2023-04-18,Economic car skin.
730,Facility Maintenance and Utilities,359521.4,2023-09-13,Charge run though.
731,Marketing and Advertising,379490.09,2023-03-15,Young design him reality action improve.
732,Legal and Compliance,154156.42,2023-04-22,Bill production trial beautiful kitchen.
733,Logistics and Transportation,29867.43,2023-09-30,Why compare subject citizen discover part.
734,Logistics and Transportation,493455.46,2023-06-20,Summer themselves mean nearly throughout.
735,Marketing and Advertising,157929.85,2023-02-01,Ground list subject exactly world student plan.
736,Manufacturing and Production,108384.42,2023-08-31,Type director wide probably whom learn size nothing.
737,Technology and IT Infrastructure,183768.43,2023-10-12,She manage agent show.
738,Logistics and Transportation,494315.81,2023-10-10,Quickly fire trouble increase.
739,Marketing and Advertising,23908.6,2023-12-19,Network send run any know improve.
740,Vehicle Procurement,450876.59,2023-12-18,Success bill but fund generation surface.
741,Facility Maintenance and Utilities,380039.44,2023-01-06,Authority concern than business authority receive raise.
742,Legal and Compliance,353466.0,2023-04-30,Respond now morning magazine tend cost song.
743,Logistics and Transportation,331756.72,2023-02-13,Office result throw road charge start expect.
744,Logistics and Transportation,459004.22,2023-03-10,Phone court often interesting.
745,Manufacturing and Production,109933.84,2023-05-20,Your second born doctor need success question eye.
746,Technology and IT Infrastructure,250063.79,2023-05-17,Either science position election glass child.
747,Marketing and Advertising,252719.98,2023-01-17,Piece play form.
748,Manufacturing and Production,495407.03,2023-04-29,By response allow entire.
749,Employee Salaries and Benefits,244700.55,2023-11-28,According response hear also Congress approach protect.
750,Technology and IT Infrastructure,408815.07,2023-05-16,Office commercial owner drive program camera physical.
