Expense_ID,Category,Amount,Date,Description
1903,Technology and IT Infrastructure,395314.85,2023-08-23,Control general ago around I like among.
1904,Parts and Inventory,311792.2,2023-10-27,That sit use book.
1905,Vehicle Procurement,277345.4,2023-12-25,Phone measure cell with put home.
1906,Marketing and Advertising,195310.25,2023-06-20,Always model natural best message.
1907,Legal and Compliance,489402.18,2023-05-25,Market all matter pretty drop.
1908,Employee Salaries and Benefits,306442.62,2023-04-05,Wall cultural set side.
1909,Logistics and Transportation,84292.06,2023-07-14,Even different certainly family everybody.
1910,Parts and Inventory,361985.44,2023-11-08,Who whatever who remain.
1911,Vehicle Procurement,469829.77,2023-06-21,Detail assume mind middle policy law region.
1912,Manufacturing and Production,68748.43,2023-03-15,Nice three mind.
1913,Vehicle Procurement,90854.4,2023-09-29,Approach third show case blue half or.
1914,Vehicle Procurement,492085.22,2023-12-05,Receive line its authority director.
1915,Logistics and Transportation,484509.11,2023-10-12,Ready common yes occur state adult easy.
1916,Logistics and Transportation,284447.5,2023-05-09,Physical scientist next thing by.
1917,Parts and Inventory,302786.66,2023-10-22,Seven accept week force.
1918,Legal and Compliance,316978.65,2023-10-04,However me produce use describe.
1919,Vehicle Procurement,366276.3,2023-12-19,Think create information.
1920,Technology and IT Infrastructure,447073.94,2023-12-04,Stuff argue final wait wonder property dog.
1921,Research and Development,413827.81,2023-05-14,Candidate western west production center born memory.
1922,Manufacturing and Production,464094.9,2023-04-19,Enjoy heavy beautiful.
1923,Employee Salaries and Benefits,276109.28,2023-12-13,Information audience onto ok form fact.
1924,Legal and Compliance,473268.67,2023-09-23,Indicate smile job world state goal.
1925,Parts and Inventory,306658.01,2023-04-25,Soldier add interview perhaps.
1926,Logistics and Transportation,317382.29,2023-08-11,Home out will nothing though.
1927,Facility Maintenance and Utilities,315470.21,2023-05-24,Feeling discussion blue ahead ever grow.
1928,Vehicle Procurement,210663.73,2023-07-04,Thought huge easy air teach responsibility.
1929,Vehicle Procurement,25863.51,2023-05-14,Discuss in staff test paper arrive.
1930,Facility Maintenance and Utilities,162993.8,2023-04-01,Without quickly candidate beyond town view back approach.
1931,Technology and IT Infrastructure,279116.68,2023-05-06,Society available sea space official together employee.
1932,Logistics and Transportation,181181.21,2023-10-15,Just buy probably learn exactly today you oil.
1933,Parts and Inventory,434533.55,2023-02-08,Design election direction throughout.
1934,Manufacturing and Production,152056.57,2023-02-03,Major expert skill accept.
1935,Technology and IT Infrastructure,252620.11,2023-06-13,Business loss cup identify environmental offer success.
1936,Marketing and Advertising,434187.31,2023-12-25,Since instead begin important.
1937,Research and Development,487744.84,2023-09-23,Natural traditional expect behind.
1938,Logistics and Transportation,460211.31,2023-03-05,Note significant figure event.
1939,Logistics and Transportation,369944.84,2023-12-20,Bed her surface hotel win agreement follow.
1940,Employee Salaries and Benefits,494313.31,2023-08-20,Consider watch Democrat enough city three will.
1941,Employee Salaries and Benefits,79670.57,2023-12-29,Everything imagine easy home cell thank doctor.
1942,Manufacturing and Production,384968.08,2023-08-30,Remain different their tax.
1943,Manufacturing and Production,481363.86,2023-10-11,Finally police such let future.
1944,Technology and IT Infrastructure,47218.89,2023-10-25,Own picture these record significant deal.
1945,Technology and IT Infrastructure,189719.34,2023-12-22,Compare attention edge describe end answer current.
1946,Vehicle Procurement,238861.69,2023-03-17,Beat letter white play there.
1947,Parts and Inventory,118630.33,2023-08-12,Different them while.
1948,Logistics and Transportation,62340.7,2023-02-11,Guy operation wish energy.
1949,Vehicle Procurement,8627.65,2023-01-08,Suggest international best political.
1950,Manufacturing and Production,373537.21,2023-12-08,Great total southern decade ground.
1951,Vehicle Procurement,465332.36,2023-11-08,Large give push anyone.
1952,Facility Maintenance and Utilities,473757.7,2023-10-31,Father feel son win so direction long together.
1953,Technology and IT Infrastructure,399011.67,2023-11-05,Party stop task allow question support.
1954,Vehicle Procurement,326144.77,2023-10-22,Material adult southern low even.
1955,Manufacturing and Production,277132.2,2023-04-04,Color page remember research back theory measure.
1956,Research and Development,462317.44,2023-12-18,Mother eat model from.
1957,Logistics and Transportation,74486.4,2023-04-18,Mr life speech support.
1958,Marketing and Advertising,134917.67,2024-01-01,Yes church today before study radio.
1959,Employee Salaries and Benefits,427459.21,2023-10-25,Adult anyone race agency.
1960,Technology and IT Infrastructure,398844.38,2023-06-25,Media throw beyond walk off quickly green.
1961,Marketing and Advertising,6601.85,2023-08-24,Full usually particularly this such.
1962,Vehicle Procurement,496627.74,2023-04-16,Send discuss necessary house expect smile prove.
1963,Research and Development,341984.36,2023-06-04,Standard test quality common film.
1964,Research and Development,144433.76,2023-08-13,Success book such themselves.
1965,Research and Development,403278.62,2023-12-20,Bar crime ever yes trial position.
1966,Manufacturing and Production,332598.8,2023-02-20,Have home entire personal amount least.
1967,Employee Salaries and Benefits,429193.74,2023-04-29,Occur rest find speech morning against.
1968,Research and Development,20080.41,2023-05-22,Bad movement also without recent everybody provide.
1969,Legal and Compliance,40895.76,2023-11-25,Early when drop time top trouble base.
1970,Marketing and Advertising,443288.98,2023-03-07,Identify company reflect prove.
1971,Facility Maintenance and Utilities,99848.3,2023-03-23,Ahead result management test.
1972,Facility Maintenance and Utilities,243493.9,2023-09-11,Scientist concern visit end sister between whole.
1973,Employee Salaries and Benefits,240646.62,2023-05-02,Remain service more international million serious.
1974,Employee Salaries and Benefits,420097.88,2023-09-10,Mention why hard international box candidate result.
1975,Legal and Compliance,151239.42,2023-03-06,Military whose woman executive.
1976,Manufacturing and Production,200334.1,2023-09-23,Part sport environment note part world training.
1977,Technology and IT Infrastructure,179627.41,2023-02-11,Upon program evening Republican might might.
1978,Marketing and Advertising,497219.0,2023-07-30,Three guy computer see.
1979,Vehicle Procurement,284574.35,2023-11-05,Apply sure voice traditional.
1980,Research and Development,270375.21,2023-06-20,Others smile represent voice necessary.
1981,Technology and IT Infrastructure,133568.85,2023-05-10,Art treat kind and floor.
1982,Vehicle Procurement,101879.93,2023-01-17,About each law sit happy political.
1983,Marketing and Advertising,372056.46,2023-11-06,Radio huge option in friend sit.
1984,Legal and Compliance,432146.09,2023-07-09,Single research foot center soon simple.
1985,Research and Development,175722.94,2023-07-30,Field very wind just health research family fly.
1986,Vehicle Procurement,387213.32,2023-06-18,Foreign security beautiful under effect day six.
1987,Technology and IT Infrastructure,151503.26,2023-12-04,Marriage than relate laugh the for.
1988,Legal and Compliance,187124.11,2023-02-02,Public mention home remember.
1989,Facility Maintenance and Utilities,112805.75,2023-04-13,Chair health message when finally brother.
1990,Marketing and Advertising,127333.9,2023-06-01,Issue do call commercial point industry.
1991,Marketing and Advertising,166064.53,2023-10-30,Television appear report Mr.
1992,Manufacturing and Production,168917.03,2023-07-01,Agree loss money around network I.
1993,Logistics and Transportation,424508.69,2023-10-02,Message drug nice how forward.
1994,Research and Development,437088.94,2023-07-13,Respond would less sit.
1995,Marketing and Advertising,38410.76,2023-12-26,Fill sit ask recent benefit gas face improve.
1996,Marketing and Advertising,92223.81,2023-08-12,Hospital off finally.
1997,Logistics and Transportation,144204.81,2023-04-08,Interest step Republican water education effect music.
1998,Vehicle Procurement,161654.48,2023-12-16,Ago church sister since special face.
1999,Research and Development,239147.82,2023-08-27,Age simply property firm employee choose education agency.
2000,Employee Salaries and Benefits,192055.33,2023-03-12,Anything traditional turn yes collection other far keep.
